"id";"momentary_wellbeing_angry_ema";"momentary_wellbeing_worried_ema";"momentary_wellbeing_happy_ema";"momentary_wellbeing_sad_ema";"momentary_wellbeing_stressed_ema";"momentary_wellbeing_lonely_ema";"momentary_wellbeing_accepted_ema";"momentary_context_activity_ema";"momentary_context_social_media_ema"
"SP21_XIORBBDJ8IW3";2;2;3;1;4;1;3;"1,2,4,5,7";2
"SP21_YYVO4SET3V7B";1;3;2;1;4;1;1;"2";NA
"SP21_TCW8XLM38V62";1;1;3;1;2;1;4;"1,12";NA
"SP21_BPCVTAFTQ4PC";1;2;2;2;3;2;2;"1,2,18";NA
"SP21_70IW6ZRIGA1F";1;2;4;1;3;1;3;"2,4,5,8";1
"SP21_LDQC9NWQP587";1;1;3;1;2;1;2;"1,4,5,7,11,18";1
"SP21_A25ERXMT0UZ6";1;1;2;2;1;4;2;"2";NA
"SP21_AXL3BZCJ2O9C";1;1;1;1;3;1;2;"15";NA
"SP21_K9BF4Y8SLLJJ";1;2;3;1;3;1;3;"1,2,4,5,9,11,18";1
"SP21_T95F4IJ7EBIF";1;1;2;2;2;2;3;"5,15,19";3
"SP21_OQRZSH9JNAEU";1;2;4;1;2;1;3;"4,5,9,10,18";1
"SP21_WDCOAAUWU0H4";2;3;2;4;4;1;3;"5,18";1
"SP21_SPCP17FEO1HC";1;2;2;1;3;2;3;"2";NA
"SP21_QAT0M2BV3FBH";1;4;2;1;4;1;3;"2,5,18";2
"SP21_6NRGNGQAHLIV";1;2;2;2;3;1;NA;"1,2";NA
"SP21_M0GUY69WLHAQ";1;4;3;1;4;2;4;"1,2,4,5";1
"SP21_C9W0GD55TORF";1;2;2;1;3;1;2;"1";NA
"SP21_GX1RX271LUZV";1;1;4;1;1;1;4;"2,7,8,18";NA
"SP21_74NMPN2WTOPV";1;1;2;1;2;1;2;"1,5";1
"SP21_T8PVOC99VJEQ";1;2;3;1;2;1;3;"2";NA
"SP21_TP8PWDIP1B79";1;2;4;1;2;1;4;"1";NA
"SP21_VESLOTRXZCL3";1;1;2;1;2;1;2;"15";NA
"SP21_WW9UNRMCJ39X";1;1;4;1;1;1;4;"2";NA
"SP21_6PRQ70NDQ9ZA";1;1;2;2;3;2;2;"15";NA
"SP21_5BPR85H2HP4E";3;3;2;3;3;3;3;"6";NA
"SP21_QGJOM6E3BM7J";2;3;2;2;3;1;2;"15";NA
"SP21_MJTEFN8U9829";1;2;3;1;2;2;2;"4,7,10,12,18";NA
"SP21_RQA4XW86Q7JN";4;4;3;4;NA;3;3;"17";NA
"SP21_UWUFW0ZH5RAJ";1;2;3;1;2;1;3;"2,4,5,18";1
"SP21_T8SVTK2SA0AS";2;2;3;2;3;1;2;"1";NA
"SP21_D1UNR2OAQZIT";1;1;4;1;1;1;2;"4,5,15,18";2
"SP21_M4TKV4EY52J3";1;2;3;2;2;1;4;"1";NA
"SP21_DK8MMOPTC1P9";2;3;4;2;3;2;3;"2";NA
"SP21_3XYWVLNHOJIK";2;1;2;1;1;1;2;"1,5";3
"SP21_EA0VR1H25BHP";1;2;1;1;3;2;1;"13";NA
"SP21_A5J3HJP2QHAB";1;2;3;1;2;2;2;"1";NA
"SP21_WEX1PH5G1P8S";1;2;3;1;2;2;3;"1,2,5,18";3
"SP21_S6W7WTX8JOP5";1;1;1;1;2;1;1;"13,15";NA
"SP21_19F0RKNQUUYP";1;1;3;1;2;1;4;"1,4,5";1
"SP21_9APRBCTV9877";1;4;2;2;4;3;2;"1,2,11";NA
"SP21_C7SBJ1DJ1QXJ";1;1;3;1;2;1;3;"1,2,7";NA
"SP21_4VDOHZF52UJM";1;3;2;2;3;3;3;"2,4,5";1
"SP21_ZB3TPQH6NC7B";1;1;3;1;1;2;2;"1,4,5,18";1
"SP21_84LQUZ2ZFBTR";1;1;2;2;1;1;2;"1,2,4,11";NA
"SP21_JLATVBCGMBE4";1;2;3;1;2;1;4;"1,18";NA
"SP21_KK862MA2H0SR";2;3;1;2;4;2;1;"2,10,18";NA
"SP21_BXK9BIWM4F7P";1;2;3;1;2;3;3;"5,11,18";1
"SP21_V00SA2JFAM4H";2;2;2;2;2;3;2;"2,4,5";3
"SP21_GQ95V86R161Z";1;2;4;1;2;1;4;"1,4,5,11,12";2
"SP21_WCU2FS1X6T33";2;2;1;1;3;1;2;"2,11,12";NA
"SP21_A9511MOBU8NK";1;2;1;1;2;1;2;"4,9,10";NA
"SP21_4BCWSDRRDVUF";1;1;2;1;2;2;1;"18";NA
"SP21_OVPOEQ43LG4N";1;2;3;1;3;4;3;"1,4,8,12,13,15,18";NA
"SP21_4SQHRVKC10PJ";2;2;3;2;4;4;3;"2,4,10";NA
"SP21_WQSEYAK3H6ZH";1;1;3;1;1;2;1;"10";NA
"SP21_SILLXGG57DN0";1;2;3;1;3;2;2;"2";NA
"SP21_G18A1XF9DIJ5";1;1;4;1;1;1;4;"1,2,4,5,12,18";3
"SP21_G0ZOOM3FY5HP";2;3;3;2;4;4;2;"2,12,18";NA
"SP21_ZPD9I47WKJRJ";2;3;2;2;3;1;3;"1,18";NA
"SP21_EADF4LH09Q1Q";1;1;4;1;3;1;3;"6,18";NA
"SP21_GUM9M31I32WC";1;1;4;1;1;1;3;"9,15";NA
"SP21_KXO5DW0D0BDW";1;2;2;1;3;1;1;"4,7,18";NA
"SP21_6PRQ70NDQ9ZA";1;1;2;3;3;2;2;"10";NA
"SP21_DN94U0QZ4VK9";1;3;1;1;4;1;2;"2";NA
"SP21_8M5IHL50M23F";1;2;1;1;3;3;1;"2";NA
"SP21_P3CLC02K5N4N";1;1;3;2;3;1;4;"8,18";NA
"SP21_VSMF2EKY1OMT";1;1;4;1;1;1;3;"1,18";NA
"SP21_MJ07KQC3GZ5H";1;3;2;1;3;2;2;"1";NA
"SP21_QAT0M2BV3FBH";1;4;2;2;4;1;2;"1,2,5,18";1
"SP21_JE2HR0OI8K27";4;4;1;4;3;4;2;"1,9";NA
"SP21_GF3W0F9HY9WF";1;2;2;1;2;1;2;"1,2,4,7,9,12";NA
"SP21_GGK0997MP1ES";2;3;1;2;4;2;1;"2";NA
"SP21_Z4V8VMDLNDU7";1;2;2;2;2;2;2;"2,4,12";NA
"SP21_OM8H5MQEIO9Q";2;2;1;1;3;1;2;"5,12,15";1
"SP21_W84WFNZFO3H1";1;1;4;1;1;1;4;"10";NA
"SP21_IVF2WZQVJ6Y4";2;4;2;2;4;2;2;"2";NA
"SP21_6PWRL3IVJESM";1;2;2;1;3;2;2;"2,4,5,6,9";1
"SP21_K1Z81XWQTLVA";1;2;1;4;2;2;1;"19";NA
"SP21_JQ95JWXK0E2A";1;1;2;1;2;1;2;"1,2,18";NA
"SP21_16GWUE85WC6E";1;1;1;1;1;1;1;"1";NA
"SP21_N8LBLN1YKE7K";1;1;3;1;3;1;1;"1,18";NA
"SP21_UX9P1GDPL78P";3;3;3;3;4;4;2;"2,5,11,12,18";3
"SP21_WW9UNRMCJ39X";1;1;4;1;1;1;4;NA;NA
"SP21_HXCOVRQCL63W";1;1;3;1;2;1;3;"1,2";NA
"SP21_M0GUY69WLHAQ";1;2;3;1;3;1;4;"2,9";NA
"SP21_NC0IL24TXU5O";1;3;3;2;4;1;4;"1,2,4,5,7,18";2
"SP21_78D23YJJ5NF3";1;1;4;1;2;1;4;"2";NA
"SP21_BK04TJ7GGV0A";1;2;2;1;3;1;2;"2,19";NA
"SP21_92IYM16WBWP7";1;1;4;1;2;1;3;"10,18";NA
"SP21_DUHWQB8RZK23";1;3;1;4;4;2;1;"2,5,18";3
"SP21_8BBUIF302D2L";1;2;4;1;2;1;4;"4,7,18";NA
"SP21_PC2209H6UI16";1;3;3;2;3;1;3;"2,4,5,12,18";2
"SP21_C45K0QV5LP5H";2;4;2;2;4;2;2;"1,2,5";1
"SP21_ZAHA6CLYYF8Q";1;1;3;1;1;1;2;"1,18";NA
"SP21_WQQ0HU2XUZH6";1;2;2;1;2;2;3;"1";NA
"SP21_OQRZSH9JNAEU";1;2;3;1;2;1;3;"1,5";1
"SP21_T95F4IJ7EBIF";1;1;2;2;2;2;3;"1,5,12,18";3
"SP21_TCW8XLM38V62";1;1;4;1;2;1;4;"4,5";4
"SP21_1LZKRY7UB9E8";1;1;3;1;2;1;4;"2,8,12";NA
"SP21_8MI1673XU7RF";1;1;3;1;1;3;1;"2";NA
"SP21_RQXST0TCHYXT";1;2;3;2;2;2;3;"1";NA
"SP21_G4H4613RX3IC";1;2;3;1;2;1;4;"1,2,9";NA
"SP21_MQ92XHZ602TR";1;1;1;1;1;1;NA;"2,4,5";3
"SP21_ZJ2PHKPOJA2P";1;2;4;1;4;1;4;"1,2,5,9,18";1
"SP21_ALSZ0CYMBS2T";1;1;2;1;2;1;4;"1,2,4,5,18";1
"SP21_NEP0Q16DII3I";1;4;3;2;4;2;3;"3";NA
"SP21_NSCTYA7WGZ5H";1;3;4;2;3;2;4;"1,5,9,18";2
"SP21_48W36ZLSULUL";1;3;1;1;3;2;1;"1,4,15";NA
"SP21_A25ERXMT0UZ6";1;1;2;2;2;3;2;"2";NA
"SP21_70IW6ZRIGA1F";1;3;4;1;3;1;3;"6,9";NA
"SP21_VESLOTRXZCL3";1;2;2;1;3;1;2;"4,5,18";3
"SP21_T86BN70UA9P7";1;1;4;1;1;1;3;"1,4,5,9,18";1
"SP21_D70ZBOK0W918";1;2;2;1;2;1;2;"2,5,12,18";1
"SP21_LDQC9NWQP587";1;1;4;1;2;2;1;"1,2";NA
"SP21_XIORBBDJ8IW3";2;3;3;1;3;1;3;"2";NA
"SP21_YXY6HYDMI2LR";1;2;3;2;2;2;3;"1,19";NA
"SP21_JORHQGQ66MCZ";1;2;4;1;3;1;3;"18";NA
"SP21_JSLVMPNZY66J";4;4;1;4;4;2;2;"1";NA
"SP21_K4FWFDR8H22K";1;2;4;2;3;1;3;"1,2,5,8,9,18";1
"SP21_DQZCTTUSHHIG";1;2;3;2;2;3;3;"4,5,18";3
"SP21_TUQ3XD0Z34JH";1;3;3;1;4;2;NA;"1,2";NA
"SP21_T1OGFW8XZCMI";1;1;3;2;3;2;4;"1,10,18";NA
"SP21_GRFO3X0BKNYU";1;1;4;1;1;1;2;"2,12";NA
"SP21_SQ7YPZZOUE1T";1;2;3;1;2;2;2;"1,2,4,9,12,18";NA
"SP21_HECNZ1BSO9CC";1;1;1;1;2;2;1;"15";NA
"SP21_UWY2NN2IT75L";2;4;1;3;4;1;2;"2";NA
"SP21_RXTB6M0PYJ3P";1;1;3;1;1;1;4;"7,9,18";NA
"SP21_T4DUCAIHYTNS";1;1;1;1;1;1;3;"1,18";NA
"SP21_74OSDLVDGQOA";1;3;3;1;3;1;NA;"15";NA
"SP21_YIF3O7WSPOTZ";3;3;2;2;3;1;2;"12,14";NA
"SP21_CDINK21EDGAV";1;3;2;2;4;2;2;"1,2,5,6,7,18";1
"SP21_NG3TGNUQ5AKJ";2;2;3;2;2;2;2;"1";NA
"SP21_B86DQ9Y7OEVN";1;2;2;1;4;3;2;"2,5,10,12,15";1
"SP21_7QP8JS6ER0GI";1;2;3;1;3;2;2;"2,4,5,12,13";1
"SP21_74NMPN2WTOPV";1;1;1;1;3;1;NA;"1,2,5";1
"SP21_VHM62K455EM2";1;2;3;1;3;1;3;"1,4,5,12,16,18";1
"SP21_MTRWZM3D386J";2;1;4;1;1;1;3;"6,18,19";NA
"SP21_5MVWYHH93GDA";1;2;2;2;3;1;3;"1,5";2
"SP21_FXAVG03I9BYR";1;3;1;4;4;4;2;"1,2,15";NA
"SP21_2YH2ES217IKB";1;4;2;1;4;1;4;"2";NA
"SP21_7K517E1VWP4S";1;2;2;1;2;1;2;"2,5";2
"SP21_YATSDWOTWQDF";2;4;2;2;4;1;3;"2";NA
"SP21_WDCOAAUWU0H4";1;3;1;3;4;1;3;"7,10";NA
"SP21_8WDJUVB5BA84";2;3;2;2;4;3;3;"2,4,5,18";2
"SP21_RFLUQX5ZFCZJ";2;2;2;1;3;1;1;"1";NA
"SP21_EFE2ZDUDHVRB";2;2;1;2;2;2;1;"1";NA
"SP21_6LFZS7BCIE80";2;3;2;3;3;1;2;"1,2,4,5";1
"SP21_NS1C7LTYSAV8";1;1;1;1;2;1;NA;"1";NA
"SP21_1FWU7A7DRYJ3";1;1;4;1;2;1;3;"1";NA
"SP21_Y72T537M8ICQ";1;1;4;1;1;1;2;"2,4,5,7,18";3
"SP21_EFNREY0BKQNF";1;1;3;1;2;1;3;"1,2";NA
"SP21_FGRHW9A9JCNQ";1;2;2;1;2;2;3;"13";NA
"SP21_6TULILGPAQAV";1;4;2;3;4;2;1;"1,5,15";2
"SP21_CNAQBSJ5FF5D";1;2;4;1;2;2;3;"1,5,6,8,12,18";2
"SP21_GTCIE2INGMRL";1;2;3;1;3;1;4;"2";NA
"SP21_C9W0GD55TORF";1;3;2;1;4;1;NA;"1";NA
"SP21_DQVDXWN5TLVL";1;2;4;1;2;1;4;"1,2,5,12";1
"SP21_AH2F8Y4ZDKGD";1;4;1;3;2;2;2;"5";3
"SP21_OC7LO8PUVWIN";1;2;3;1;3;2;3;"2";NA
"SP21_K9BF4Y8SLLJJ";1;1;2;1;2;1;2;"10,18";NA
"SP21_MJTEFN8U9829";1;1;2;1;2;3;2;"1,2,12";NA
"SP21_ZN9X17K82BGZ";2;2;2;2;2;3;2;"9";NA
"SP21_39PVMQRMDMG0";1;2;2;1;3;1;3;"1,2,4,11,12,16";NA
"SP21_S60773UKJ306";1;1;1;1;1;1;1;"1,5";1
"SP21_U3C8Q20SO3C7";1;2;3;3;2;4;1;"2,15,18";NA
"SP21_PKNMLVQ8FYH3";2;3;1;3;4;4;1;"1,2,15";NA
"SP21_KXU0YHCL4C2Y";1;1;3;1;2;1;4;"1,18";NA
"SP21_X7IKD292G2AD";1;2;1;1;2;1;1;"1";NA
"SP21_NRRDPDEV6TXE";2;4;2;1;4;2;2;"1,2,12,18";NA
"SP21_P76UMOQEUN4Y";1;3;1;1;3;2;2;"2,4,5,12,17";1
"SP21_6NRGNGQAHLIV";1;2;3;1;3;1;4;"1,2";NA
"SP21_BV6DV6NDQW3P";1;4;1;2;4;1;2;"1";NA
"SP21_XIGEGQ36OVH9";1;2;2;1;2;1;3;"2,11,18";NA
"SP21_TX3AYZ3B9BQQ";3;4;1;3;4;3;1;"2";NA
"SP21_OVPOEQ43LG4N";1;1;3;1;2;2;2;"1,2,5,18";2
"SP21_EFE2ZDUDHVRB";3;1;1;2;2;3;1;"1,4,5,18";2
"SP21_W84WFNZFO3H1";1;1;4;1;2;1;3;"1,2";NA
"SP21_7QP8JS6ER0GI";1;1;3;1;3;3;NA;"5,15";2
"SP21_X25X5DPMKUPL";1;1;1;1;3;1;1;"2";NA
"SP21_9APRBCTV9877";1;4;2;3;4;3;2;"2,5,11,18";1
"SP21_T8SVTK2SA0AS";3;3;2;2;3;1;2;"1";NA
"SP21_92BLVRQG7Z9K";2;3;3;2;4;2;3;"2,5";1
"SP21_YXY6HYDMI2LR";2;2;3;2;3;2;3;"2,7";NA
"SP21_78D23YJJ5NF3";1;1;4;1;2;1;4;"1,2";NA
"SP21_RQA4XW86Q7JN";2;3;3;2;4;NA;3;"19";NA
"SP21_UWUFW0ZH5RAJ";1;1;2;1;2;1;NA;"1,15";NA
"SP21_OM8H5MQEIO9Q";1;3;2;1;3;1;1;"2";NA
"SP21_AH2F8Y4ZDKGD";2;2;2;2;2;2;2;NA;NA
"SP21_79YX8J0SKI97";1;4;2;2;4;4;2;"1,2";NA
"SP21_4SQHRVKC10PJ";2;2;4;2;4;3;2;"2";NA
"SP21_S60773UKJ306";1;1;1;1;1;1;1;"5,12,15";2
"SP21_2YH2ES217IKB";1;4;2;1;4;1;4;"2,5";2
"SP21_V2PBUC3150P7";2;2;3;2;2;4;3;"19";NA
"SP21_IVF2WZQVJ6Y4";2;3;2;2;4;2;2;"15";NA
"SP21_OHHVJWBC7FS4";1;2;2;1;3;1;4;"2";NA
"SP21_GF3W0F9HY9WF";1;2;2;2;2;1;2;"2,4,5,15,18";1
"SP21_QGJOM6E3BM7J";1;2;3;1;2;1;3;"19";NA
"SP21_DTYNCUX4TP4S";1;2;2;2;4;2;4;"2";NA
"SP21_C45K0QV5LP5H";2;4;1;2;4;2;2;"2,5,18";2
"SP21_RFLUQX5ZFCZJ";1;1;2;1;2;1;1;"2";NA
"SP21_UX9P1GDPL78P";3;3;2;1;4;2;2;"2,11";NA
"SP21_BXK9BIWM4F7P";1;2;2;1;2;2;2;"2,5,12";2
"SP21_U3C8Q20SO3C7";1;1;4;2;2;3;2;"2,14";NA
"SP21_A5J3HJP2QHAB";1;1;3;1;2;1;1;"11";NA
"SP21_FLYFMQBSIB6Z";2;2;4;1;3;1;3;"6,8";NA
"SP21_SINKKP3DWUEG";1;2;2;1;4;1;2;"1,4,5,9,18";1
"SP21_J0Z0MLKJI6K4";1;2;1;1;3;1;3;"2,5,7";1
"SP21_RPGIVQO7J7MM";1;4;1;1;4;1;NA;"2";NA
"SP21_KXU0YHCL4C2Y";1;2;3;1;2;1;3;"2,4,15";NA
"SP21_VSMF2EKY1OMT";1;2;2;1;3;1;2;"1";NA
"SP21_NEP0Q16DII3I";1;4;2;3;4;2;3;"2,5";3
"SP21_A9511MOBU8NK";1;2;2;1;2;1;2;"4";NA
"SP21_V00SA2JFAM4H";1;2;2;2;2;3;2;"2,15";NA
"SP21_ALSZ0CYMBS2T";1;1;2;1;2;1;4;"5,15";3
"SP21_6PWRL3IVJESM";1;1;3;1;2;1;3;"10,12,15,18";NA
"SP21_B86DQ9Y7OEVN";2;4;2;3;4;3;2;"2,5,10";2
"SP21_6TULILGPAQAV";2;4;1;4;4;4;1;"2,19";NA
"SP21_SHMSJQXR4AX4";1;4;2;2;4;3;2;"2,5,15,18";3
"SP21_DUHWQB8RZK23";1;1;1;1;2;1;1;"2,5";1
"SP21_N34GDURTA0OH";1;1;3;1;2;2;3;"19";NA
"SP21_DN94U0QZ4VK9";1;3;2;1;4;1;2;"1";NA
"SP21_ETTSCJSILW4B";2;4;2;1;4;3;2;"1";NA
"SP21_MJ07KQC3GZ5H";1;2;2;1;2;2;2;"1,2";NA
"SP21_R0B7T8PTH633";2;2;1;1;1;1;NA;"4,7,12";NA
"SP21_BPCVTAFTQ4PC";1;3;2;2;3;2;3;"2,5,7";3
"SP21_L450K0TA43SG";1;2;2;3;2;2;2;"1,4,5,12";3
"SP21_JLATVBCGMBE4";1;1;2;1;1;1;4;"1";NA
"SP21_VESLOTRXZCL3";1;1;2;1;3;1;4;"1,4,5,12,18";1
"SP21_HXCOVRQCL63W";1;2;2;1;3;1;3;"1,2";NA
"SP21_MQ92XHZ602TR";1;1;1;1;1;1;1;"1,2,4,5";3
"SP21_GTCIE2INGMRL";1;3;4;1;3;1;4;"4,5";4
"SP21_M4TKV4EY52J3";1;1;3;2;2;1;4;"19";NA
"SP21_P3CLC02K5N4N";1;1;3;2;3;1;4;"2,18";NA
"SP21_ZB3TPQH6NC7B";2;1;3;1;1;3;3;"4,5,13";1
"SP21_5MFS1ABIPZHK";1;1;2;2;3;3;2;"2,11";NA
"SP21_SC1Q9U9EWZKY";1;3;2;3;4;3;2;"1,2,5";1
"SP21_VDHTZI8SUQ30";1;1;3;1;1;1;4;"1,2,18";NA
"SP21_XIORBBDJ8IW3";1;2;3;1;3;1;3;"2,19";NA
"SP21_8MI1673XU7RF";1;1;4;1;1;3;1;"10";NA
"SP21_SILLXGG57DN0";1;2;2;1;3;2;3;"2,18";NA
"SP21_PC2209H6UI16";1;2;3;2;2;1;3;"2,4,5,12";1
"SP21_DQZCTTUSHHIG";1;1;4;1;2;2;4;"8";NA
"SP21_IR7T1S8PL7L0";2;4;3;2;NA;3;2;"1,2,5,9,12,15";2
"SP21_M0GUY69WLHAQ";2;3;3;1;3;1;4;"2";NA
"SP21_BV6DV6NDQW3P";2;4;2;2;4;2;2;"15";NA
"SP21_EFNREY0BKQNF";1;2;3;1;2;1;3;"2";NA
"SP21_7K517E1VWP4S";1;2;1;1;2;1;2;"1";NA
"SP21_DQVDXWN5TLVL";1;2;4;1;2;1;3;"2,10";NA
"SP21_T32CLZDUVFGT";1;1;2;1;2;1;2;"5,11,18";2
"SP21_DK8MMOPTC1P9";1;3;4;1;3;1;3;"4,5,18";1
"SP21_WQQ0HU2XUZH6";1;1;1;1;2;3;2;"4";NA
"SP21_WDCOAAUWU0H4";1;4;2;2;4;1;3;"7,12";NA
"SP21_74NMPN2WTOPV";1;1;1;1;3;1;2;"10,18";NA
"SP21_1FWU7A7DRYJ3";1;1;4;1;1;1;4;"8";NA
"SP21_1LZKRY7UB9E8";1;1;2;1;2;1;2;"2,12,15";NA
"SP21_VHM62K455EM2";1;1;2;2;2;1;2;"4,10,11,18";NA
"SP21_G18A1XF9DIJ5";1;1;3;1;1;1;4;"1";NA
"SP21_BK04TJ7GGV0A";1;3;2;1;3;1;NA;"2,5";3
"SP21_19F0RKNQUUYP";1;1;4;1;1;1;3;"13,18";NA
"SP21_4BCWSDRRDVUF";1;2;1;1;2;2;1;"4,5,15";1
"SP21_C9W0GD55TORF";1;2;2;1;3;1;2;"18";NA
"SP21_TP8PWDIP1B79";1;2;4;1;2;1;4;"2,10";NA
"SP21_NSCTYA7WGZ5H";1;2;3;1;2;2;3;"15";NA
"SP21_T95F4IJ7EBIF";2;4;2;2;3;1;3;"1,2,5,7,9,11,12";1
"SP21_GQ95V86R161Z";2;2;4;1;2;1;4;"4,5,8,10,12,18";1
"SP21_ZJ2PHKPOJA2P";1;2;4;1;4;1;4;"2,4,10";NA
"SP21_WQSEYAK3H6ZH";1;1;3;1;1;1;2;"1";NA
"SP21_A62VFXZ7BV12";1;1;3;1;1;1;3;"1,4,5";2
"SP21_P76UMOQEUN4Y";1;2;1;1;3;1;4;"2,4,5,10";2
"SP21_13TSP6RIQVL5";1;2;3;1;2;1;3;"2,5,9,18";2
"SP21_AKF3W3KZOGPD";1;3;2;1;4;1;3;"1,2,5,18";1
"SP21_YIF3O7WSPOTZ";1;3;3;1;3;1;2;"4,10,12,18";NA
"SP21_NC0IL24TXU5O";1;4;3;2;4;1;4;"1,2,4,5,7,15,18";1
"SP21_39PVMQRMDMG0";1;2;3;3;2;1;4;"1";NA
"SP21_GRFO3X0BKNYU";1;1;3;1;2;2;1;"2";NA
"SP21_X7IKD292G2AD";1;3;1;2;2;1;1;"1";NA
"SP21_HECNZ1BSO9CC";1;2;2;1;2;2;1;"2,12";NA
"SP21_OVGDM1X3AZLP";1;2;2;2;3;2;2;"1,2,12";NA
"SP21_92IYM16WBWP7";1;1;3;1;3;1;3;"2,4";NA
"SP21_QAT0M2BV3FBH";1;3;2;1;3;1;3;"2,5,18";2
"SP21_PSCJ8VGCBUJ8";1;1;3;1;2;1;3;"1,5,18";2
"SP21_TUQ3XD0Z34JH";1;1;NA;NA;3;2;NA;"1,2";NA
"SP21_RQXST0TCHYXT";1;2;3;2;3;2;3;"1,10";NA
"SP21_NG3TGNUQ5AKJ";2;3;2;2;3;2;3;"19";NA
"SP21_6TLNER7MBC81";1;3;2;1;4;2;3;"1,2";NA
"SP21_AXL3BZCJ2O9C";2;4;2;2;4;1;2;"1";NA
"SP21_CFQWKYNH6YF7";2;4;1;2;4;2;2;"2";NA
"SP21_T8PVOC99VJEQ";1;1;3;1;1;1;3;NA;NA
"SP21_9D9OA2C9TM5B";2;4;2;1;4;1;4;"1,2";NA
"SP21_VVFRZ4D7M2Y1";1;3;2;2;3;2;2;"5,7,10,12,15,18";2
"SP21_FXAVG03I9BYR";1;3;2;3;4;3;2;"18";NA
"SP21_GGK0997MP1ES";2;3;2;1;4;1;1;"4,18";NA
"SP21_8M5IHL50M23F";1;2;1;1;3;2;2;"1,2,4,11,12";NA
"SP21_2ZH44RFOOFB5";1;2;3;1;2;2;2;"1,2,5,10,18";1
"SP21_T86BN70UA9P7";1;1;3;1;1;1;3;"4,5,7,10,15,18,19";1
"SP21_CL4I96HAF9Y5";1;2;3;1;3;2;3;"1,2,4,18";NA
"SP21_GUM9M31I32WC";1;4;2;2;4;1;3;"1,5,18";1
"SP21_JTLUIXUJSIX4";1;3;2;1;4;1;3;"2,4,5,18";1
"SP21_XIGEGQ36OVH9";1;1;3;1;1;1;4;"2,3";NA
"SP21_ZPD9I47WKJRJ";1;4;2;2;4;1;2;"1";NA
"SP21_OQRZSH9JNAEU";1;3;3;1;3;1;3;"1,2,4,11";NA
"SP21_OZ2W9LZLLCHT";1;1;1;1;2;1;2;"1,11";NA
"SP21_G0ZOOM3FY5HP";1;3;2;1;4;2;2;"2";NA
"SP21_OS7LPKXCQMNE";1;2;4;2;2;1;4;"1,8,12";NA
"SP21_K1Z81XWQTLVA";1;1;3;2;1;1;2;"4,5,7,12";2
"SP21_L5YQHZPTZK4K";1;3;2;2;4;4;2;"2,4,5,10,12,14";3
"SP21_MJTEFN8U9829";1;2;3;1;2;3;2;"1,2,4";NA
"SP21_8WDJUVB5BA84";1;3;2;3;3;3;3;"2,11,17";NA
"SP21_FBI82KQ3HL5O";1;1;3;1;2;2;2;"2";NA
"SP21_KK862MA2H0SR";2;2;1;1;2;1;1;"15";NA
"SP21_FGRHW9A9JCNQ";1;2;2;1;2;1;2;"1";NA
"SP21_A25ERXMT0UZ6";1;1;3;1;1;2;2;"1";NA
"SP21_G7T00HKVKNKM";1;2;1;1;2;4;2;"4,5,15,18";1
"SP21_USHUTM7IJSC9";1;4;2;2;2;3;3;"1,4";NA
"SP21_ZAHA6CLYYF8Q";1;1;3;1;2;1;3;"1,2";NA
"SP21_T8V955FJBXJ7";1;2;3;1;2;1;3;"1,12,18";NA
"SP21_Z0K01I3MZ5VK";2;4;3;2;4;2;4;"1,2,4,5,9,11,17";2
"SP21_GXA27XZ2WCPZ";1;2;2;2;3;1;2;"15";NA
"SP21_SPCP17FEO1HC";1;3;1;3;4;3;2;"1,2,5";1
"SP21_JORHQGQ66MCZ";4;4;1;2;4;2;NA;"1,2";NA
"SP21_N8LBLN1YKE7K";1;1;4;1;1;1;2;"1,10,18";NA
"SP21_LDQC9NWQP587";1;1;3;1;2;1;NA;"1";NA
"SP21_NS1C7LTYSAV8";1;1;1;1;3;1;NA;"15";NA
"SP21_K9164EOQQ3NS";1;1;1;1;2;2;4;"2,18";NA
"SP21_5BA340ZP3VNT";1;2;2;1;2;1;2;"2,4,5";2
"SP21_U2WPMX3X55IF";1;4;2;1;4;1;4;"2,9";NA
"SP21_JBUKTPSQ3QPH";1;3;3;2;3;2;2;"2,4,5";1
"SP21_Y72T537M8ICQ";1;1;2;1;1;1;3;"1,2,4,5";1
"SP21_D1UNR2OAQZIT";1;1;4;1;1;1;3;"1,2";NA
"SP21_H3Q3YZ876T45";1;4;1;1;4;3;NA;"1,2,15";NA
"SP21_HWE0MW699CQP";1;4;2;3;4;3;2;"1,4,5,7,12,18";1
"SP21_16GWUE85WC6E";1;1;1;1;1;1;1;"1";NA
"SP21_CNAQBSJ5FF5D";1;1;4;1;3;2;2;"1,5,6,8,18";1
"SP21_WEX1PH5G1P8S";1;1;2;1;2;2;2;"5,9,18";2
"SP21_OXA6EJQW3M6S";4;4;1;4;4;4;1;"1,2";NA
"SP21_6LFZS7BCIE80";3;3;2;2;3;1;2;"1,2,5,15";2
"SP21_UWUFW0ZH5RAJ";1;1;2;1;2;1;NA;"2,13";NA
"SP21_PKNMLVQ8FYH3";1;3;2;4;4;4;1;"1,18";NA
"SP21_0HR2T7UEC34E";3;4;1;4;4;4;3;"1,4,5";3
"SP21_OZ7Y7XI6SVHF";1;1;1;1;2;1;4;"1";NA
"SP21_NEP0Q16DII3I";1;2;3;3;2;1;3;"1";NA
"SP21_USHUTM7IJSC9";1;3;2;1;4;2;2;"1,2";NA
